  0.00	3	0	D2	1798711	        Cyanobacteria/Melainabacteria group
  0.00	3	0	P	1117	          Cyanobacteria
  0.00	3	0	O	1890424	            Synechococcales
  0.00	2	0	F	1890426	              Synechococcaceae
  0.00	2	0	G	1129	                Synechococcus
  0.00	2	1	G1	2626047	                  unclassified Synechococcus
  0.00	1	1	S	195250	                    Synechococcus sp. PCC 7336
  0.00	1	0	F	1890431	              Chamaesiphonaceae
  0.00	1	0	G	217161	                Chamaesiphon
  0.00	1	0	S	1173032	                  Chamaesiphon minutus
  0.00	1	1	S1	1173020	                    Chamaesiphon minutus PCC 6605
  0.00	1	0	P	1297	        Deinococcus-Thermus
  0.00	1	0	C	188787	          Deinococci
  0.00	1	0	O	118964	            Deinococcales
  0.00	1	0	F	183710	              Deinococcaceae
  0.00	1	0	G	1298	                Deinococcus
  0.00	1	1	S	1211322	                  Deinococcus metallilatus
  0.00	1	0	P	200795	        Chloroflexi
  0.00	1	0	C	32061	          Chloroflexia
  0.00	1	0	O	32064	            Chloroflexales
  0.00	1	0	O1	1508595	              Roseiflexineae
  0.00	1	0	F	1508635	                Roseiflexaceae
  0.00	1	0	G	120961	                  Roseiflexus
  0.00	1	0	G1	2609473	                    unclassified Roseiflexus
  0.00	1	1	S	357808	                      Roseiflexus sp. RS-1
  0.08	1864	21	P	1224	      Proteobacteria
  0.07	1640	18	C	1236	        Gammaproteobacteria
  0.06	1484	57	O	91347	          Enterobacterales
  0.06	1350	89	F	543	            Enterobacteriaceae
  0.05	1241	0	G	1330546	              Pluralibacter
  0.05	1241	1241	S	61647	                Pluralibacter gergoviae
  0.00	9	2	G	570	              Klebsiella
  0.00	4	4	S	573	                Klebsiella pneumoniae
  0.00	2	2	S	1134687	                Klebsiella michiganensis
  0.00	1	1	S	548	                Klebsiella aerogenes
  0.00	5	0	G	547	              Enterobacter
  0.00	4	2	G1	354276	                Enterobacter cloacae complex
  0.00	1	1	S	69218	                  Enterobacter cancerogenus
  0.00	1	1	S	208224	                  Enterobacter kobei
  0.00	1	1	S	881260	                Enterobacter bugandensis
  0.00	2	0	G	561	              Escherichia
  0.00	2	2	S	562	                Escherichia coli
  0.00	1	0	G	544	              Citrobacter
  0.00	1	0	G1	1344959	                Citrobacter freundii complex
  0.00	1	1	S	1639133	                  Citrobacter portucalensis
  0.00	1	0	G	590	              Salmonella
  0.00	1	0	S	28901	                Salmonella enterica
  0.00	1	0	S1	59201	                  Salmonella enterica subsp. enterica
  0.00	1	1	S2	149539	                    Salmonella enterica subsp. enterica serovar Enteritidis
  0.00	1	0	G	158483	              Cedecea
  0.00	1	1	S	158823	                Cedecea lapagei
  0.00	1	1	G	1330547	              Kosakonia
  0.00	67	22	F	1903412	            Hafniaceae
  0.00	44	9	G	568	              Hafnia
  0.00	35	31	S	569	                Hafnia alvei
  0.00	4	4	S1	1453496	                  Hafnia alvei FB1
  0.00	1	0	G	82982	              Obesumbacterium
  0.00	1	1	S	82983	                Obesumbacterium proteus
  0.00	6	0	F	1903411	            Yersiniaceae
  0.00	3	2	G	613	              Serratia
  0.00	1	1	S	61652	                Serratia rubidaea
  0.00	3	0	G	629	              Yersinia
  0.00	2	2	S	630	                Yersinia enterocolitica
  0.00	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
  0.00	1	1	S	633	                  Yersinia pseudotuberculosis
  0.00	2	0	F	1903409	            Erwiniaceae
  0.00	2	2	G	53335	              Pantoea
  0.00	2	0	F	1903410	            Pectobacteriaceae
  0.00	1	1	G	122277	              Pectobacterium
  0.00	1	0	G	204037	              Dickeya
  0.00	1	0	G1	2622466	                unclassified Dickeya
  0.00	1	1	S	568768	                  Dickeya sp. NCPPB 569
  0.00	106	0	O	72274	          Pseudomonadales
  0.00	106	0	F	135621	            Pseudomonadaceae
  0.00	106	23	G	286	              Pseudomonas
  0.00	53	1	G1	136843	                Pseudomonas fluorescens group
  0.00	37	37	S	294	                  Pseudomonas fluorescens
  0.00	8	8	S	75588	                  Pseudomonas libanensis
  0.00	2	2	S	76758	                  Pseudomonas orientalis
  0.00	2	2	S	76761	                  Pseudomonas veronii
  0.00	1	1	S	46679	                  Pseudomonas mucidolens
  0.00	1	1	S	380021	                  Pseudomonas protegens
  0.00	1	1	S	169669	                  Pseudomonas extremorientalis
  0.00	9	3	G1	2583993	                unclassified Pseudomonas
  0.00	1	1	S	2126069	                  Pseudomonas sp. LBUM920
  0.00	1	1	S	2213057	                  Pseudomonas sp. R2A2
  0.00	1	1	S	1930532	                  Pseudomonas sp. CC6-YY-74
  0.00	1	1	S	2083054	                  Pseudomonas sp. LG1D9
  0.00	1	1	S	1702250	                  Pseudomonas sp. IB20
  0.00	1	1	S	1573711	                  Pseudomonas sp. R76
  0.00	7	7	S	219572	                Pseudomonas antarctica
  0.00	4	0	G1	136841	                Pseudomonas aeruginosa group
  0.00	2	1	S	300	                  Pseudomonas mendocina
  0.00	1	1	S1	1001585	                    Pseudomonas mendocina NK-01
  0.00	1	1	S	287	                  Pseudomonas aeruginosa
  0.00	1	1	S	43263	                  Pseudomonas alcaligenes
  0.00	2	0	G1	136845	                Pseudomonas putida group
  0.00	1	1	S	303	                  Pseudomonas putida
  0.00	1	1	S	76759	                  Pseudomonas monteilii
  0.00	1	1	S	437900	                Pseudomonas marincola
  0.00	1	1	S	515393	                Pseudomonas yamanorum
  0.00	1	1	S	930166	                Pseudomonas brassicacearum
  0.00	1	1	S	198620	                Pseudomonas koreensis
  0.00	1	1	S	191390	                Pseudomonas palleroniana
  0.00	1	0	G1	136849	                Pseudomonas syringae group
  0.00	1	1	S	1190415	                  Pseudomonas asturiensis
  0.00	1	0	G1	136842	                Pseudomonas chlororaphis group
  0.00	1	1	S	296	                  Pseudomonas fragi
  0.00	1	1	S	104087	                Pseudomonas frederiksbergensis
  0.00	31	0	O	135614	          Xanthomonadales
  0.00	30	1	F	32033	            Xanthomonadaceae
  0.00	18	8	G	40323	              Stenotrophomonas
  0.00	10	0	G1	995085	                Stenotrophomonas maltophilia group
  0.00	10	10	S	40324	                  Stenotrophomonas maltophilia
  0.00	10	0	G	338	              Xanthomonas
  0.00	9	9	S	56459	                Xanthomonas vasicola
  0.00	1	0	S	56448	                Xanthomonas arboricola
  0.00	1	1	S1	195709	                  Xanthomonas arboricola pv. juglandis
  0.00	1	1	G	68	              Lysobacter
  0.00	1	0	F	1775411	            Rhodanobacteraceae
  0.00	1	0	G	242605	              Luteibacter
  0.00	1	1	S	2589080	                Luteibacter pinisoli
  0.00	1	0	O	135619	          Oceanospirillales
  0.00	1	0	F	28256	            Halomonadaceae
  0.00	1	0	G	2745	              Halomonas
  0.00	1	0	G1	2609666	                unclassified Halomonas
  0.00	1	1	S	2587844	                  Halomonas sp. THAF5a
  0.01	164	0	C	28216	        Betaproteobacteria
  0.01	163	5	O	80840	          Burkholderiales
  0.00	80	4	F	119060	            Burkholderiaceae
  0.00	76	4	G	48736	              Ralstonia
  0.00	67	67	S	190721	                Ralstonia insidiosa
  0.00	5	1	S	329	                Ralstonia pickettii
  0.00	4	4	S1	428406	                  Ralstonia pickettii 12D
  0.00	42	3	F	80864	            Comamonadaceae
  0.00	36	23	G	80865	              Delftia
  0.00	13	0	S	80866	                Delftia acidovorans
  0.00	13	13	S1	398578	                  Delftia acidovorans SPH-1
  0.00	1	0	G	2490452	              Serpentinomonas
  0.00	1	1	S	1458426	                Serpentinomonas mccroryi
  0.00	1	0	G	34072	              Variovorax
  0.00	1	0	G1	663243	                unclassified Variovorax
  0.00	1	1	S	2126319	                  Variovorax sp. PMC12
  0.00	1	0	G	201096	              Alicycliphilus
  0.00	1	0	S	179636	                Alicycliphilus denitrificans
  0.00	1	1	S1	596154	                  Alicycliphilus denitrificans K601
  0.00	24	2	F	506	            Alcaligenaceae
  0.00	19	9	G	222	              Achromobacter
  0.00	9	8	S	85698	                Achromobacter xylosoxidans
  0.00	1	1	S1	1167634	                  Achromobacter xylosoxidans NH44784-1996
  0.00	1	1	S	32002	                Achromobacter denitrificans
  0.00	1	0	G	507	              Alcaligenes
  0.00	1	1	S	323284	                Alcaligenes aquatilis
  0.00	1	1	G	517	              Bordetella
  0.00	1	0	G	152267	              Pigmentiphaga
  0.00	1	0	G1	2626614	                unclassified Pigmentiphaga
  0.00	1	1	S	2488560	                  Pigmentiphaga sp. H8
  0.00	6	0	F	75682	            Oxalobacteraceae
  0.00	5	1	G	29580	              Janthinobacterium
  0.00	2	2	S	368607	                Janthinobacterium svalbardensis
  0.00	2	0	G1	2610881	                unclassified Janthinobacterium
  0.00	1	1	S	2497863	                  Janthinobacterium sp. 17J80-10
  0.00	1	1	S	2590869	                  Janthinobacterium sp. SNU WT3
  0.00	1	0	G	202907	              Collimonas
  0.00	1	0	S	158899	                Collimonas fungivorans
  0.00	1	1	S1	1005048	                  Collimonas fungivorans Ter331
  0.00	6	0	O1	119065	            unclassified Burkholderiales
  0.00	6	0	O2	224471	              Burkholderiales Genera incertae sedis
  0.00	5	0	G	65047	                Mitsuaria
  0.00	5	0	G1	2648776	                  unclassified Mitsuaria
  0.00	5	5	S	1658665	                    Mitsuaria sp. 7
  0.00	1	0	G	32012	                Thiomonas
  0.00	1	1	S	426114	                  Thiomonas arsenitoxydans
  0.00	1	0	O	206389	          Rhodocyclales
  0.00	1	0	F	2008794	            Zoogloeaceae
  0.00	1	0	G	33057	              Thauera
  0.00	1	0	G1	2609274	                unclassified Thauera
  0.00	1	1	S	85643	                  Thauera sp. MZ1T
  0.00	37	0	C	28211	        Alphaproteobacteria
  0.00	11	0	O	356	          Rhizobiales
  0.00	5	0	F	119045	            Methylobacteriaceae
  0.00	4	1	G	407	              Methylobacterium
  0.00	2	0	G1	2615210	                unclassified Methylobacterium
  0.00	2	2	S	426117	                  Methylobacterium sp. 4-46
  0.00	1	0	S	39956	                Methylobacterium mesophilicum
  0.00	1	1	S1	908290	                  Methylobacterium mesophilicum SR1.6/6
  0.00	1	0	G	186650	              Microvirga
  0.00	1	0	G1	2617746	                unclassified Microvirga
  0.00	1	1	S	2082949	                  Microvirga sp. 17 mud 1-3
  0.00	2	0	F	41294	            Bradyrhizobiaceae
  0.00	2	0	G	374	              Bradyrhizobium
  0.00	2	0	G1	2631580	                unclassified Bradyrhizobium
  0.00	1	1	S	167468	                  Bradyrhizobium sp. ORS 3257
  0.00	1	1	S	288000	                  Bradyrhizobium sp. BTAi1
  0.00	2	0	F	69277	            Phyllobacteriaceae
  0.00	1	0	G	31988	              Aminobacter
  0.00	1	1	S	83263	                Aminobacter aminovorans
  0.00	1	0	G	68287	              Mesorhizobium
  0.00	1	0	G1	325217	                unclassified Mesorhizobium
  0.00	1	1	S	2493669	                  Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
  0.00	1	0	F	82115	            Rhizobiaceae
  0.00	1	0	F1	227292	              Sinorhizobium/Ensifer group
  0.00	1	0	G	106591	                Ensifer
  0.00	1	0	S	106592	                  Ensifer adhaerens
  0.00	1	1	S1	1416753	                    Ensifer adhaerens OV14
  0.00	1	0	F	255475	            Aurantimonadaceae
  0.00	1	0	G	293088	              Martelella
  0.00	1	1	S	1486262	                Martelella endophytica
  0.00	11	0	O	204457	          Sphingomonadales
  0.00	11	4	F	41297	            Sphingomonadaceae
  0.00	6	0	G	13687	              Sphingomonas
  0.00	2	2	G1	196159	                unclassified Sphingomonas
  0.00	1	1	S	13689	                Sphingomonas paucimobilis
  0.00	1	1	S	93064	                Sphingomonas koreensis
  0.00	1	0	S	160791	                Sphingomonas wittichii
  0.00	1	1	S1	392499	                  Sphingomonas wittichii RW1
  0.00	1	1	S	1609977	                Sphingomonas hengshuiensis
  0.00	1	0	G	165695	              Sphingobium
  0.00	1	0	G1	2611147	                unclassified Sphingobium
  0.00	1	1	S	1843368	                  Sphingobium sp. RAC03
  0.00	11	0	O	204458	          Caulobacterales
  0.00	11	0	F	76892	            Caulobacteraceae
  0.00	11	0	G	75	              Caulobacter
  0.00	6	6	S	155892	                Caulobacter vibrioides
  0.00	3	0	G1	2648921	                unclassified Caulobacter
  0.00	3	3	S	69665	                  Caulobacter sp. FWC26
  0.00	1	1	S	88688	                Caulobacter segnis
  0.00	1	1	S	1679497	                Caulobacter flavus
  0.00	3	0	O	204455	          Rhodobacterales
  0.00	2	1	F	31989	            Rhodobacteraceae
  0.00	1	0	G	74032	              Antarctobacter
  0.00	1	1	S	74033	                Antarctobacter heliothermus
  0.00	1	0	F	69657	            Hyphomonadaceae
  0.00	1	0	G	85	              Hyphomonas
  0.00	1	0	G1	2630699	                unclassified Hyphomonas
  0.00	1	1	S	1873716	                  Hyphomonas sp. CACIAM 19H1
  0.00	1	0	O	204441	          Rhodospirillales
  0.00	1	0	F	433	            Acetobacteraceae
  0.00	1	1	G	434	              Acetobacter
  0.00	2	0	P1	68525	        delta/epsilon subdivisions
  0.00	2	0	C	28221	          Deltaproteobacteria
  0.00	1	0	O	29	            Myxococcales
  0.00	1	0	O1	80811	              Cystobacterineae
  0.00	1	0	F	1524215	                Anaeromyxobacteraceae
  0.00	1	0	G	161492	                  Anaeromyxobacter
  0.00	1	0	G1	2620896	                    unclassified Anaeromyxobacter
  0.00	1	1	S	447217	                      Anaeromyxobacter sp. K
  0.00	1	0	O	213115	            Desulfovibrionales
  0.00	1	0	F	194924	              Desulfovibrionaceae
  0.00	1	0	G	872	                Desulfovibrio
  0.00	1	1	S	901	                  Desulfovibrio piger
  0.00	7	0	D1	1783270	      FCB group
  0.00	7	0	D2	68336	        Bacteroidetes/Chlorobi group
  0.00	7	0	P	976	          Bacteroidetes
  0.00	5	0	C	117743	            Flavobacteriia
  0.00	5	0	O	200644	              Flavobacteriales
  0.00	5	0	F	49546	                Flavobacteriaceae
  0.00	2	0	G	1016	                  Capnocytophaga
  0.00	1	1	S	1017	                    Capnocytophaga gingivalis
  0.00	1	0	G1	2640652	                    unclassified Capnocytophaga
  0.00	1	1	S	2545799	                      Capnocytophaga sp. FDAARGOS_737
  0.00	2	0	G	59732	                  Chryseobacterium
  0.00	2	2	S	1241979	                    Chryseobacterium carnis
  0.00	1	0	G	237	                  Flavobacterium
  0.00	1	1	S	986	                    Flavobacterium johnsoniae
  0.00	2	0	C	117747	            Sphingobacteriia
  0.00	2	0	O	200666	              Sphingobacteriales
  0.00	2	0	F	84566	                Sphingobacteriaceae
  0.00	2	0	G	84567	                  Pedobacter
  0.00	2	2	S	188932	                    Pedobacter cryoconitis
  0.00	1	0	P	32066	      Fusobacteria
  0.00	1	0	C	203490	        Fusobacteriia
  0.00	1	0	O	203491	          Fusobacteriales
  0.00	1	0	F	203492	            Fusobacteriaceae
  0.00	1	1	G	848	              Fusobacterium
  0.00	1	0	P	40117	      Nitrospirae
  0.00	1	0	C	203693	        Nitrospira
  0.00	1	0	O	189778	          Nitrospirales
  0.00	1	0	F	189779	            Nitrospiraceae
  0.00	1	0	G	1234	              Nitrospira
  0.00	1	1	S	330214	                Nitrospira defluvii
  0.00	1	0	D1	1783257	      PVC group
  0.00	1	0	P	203682	        Planctomycetes
  0.00	1	0	C	203683	          Planctomycetia
  0.00	1	0	O	112	            Planctomycetales
  0.00	1	0	O1	107630	              unclassified Planctomycetales
  0.00	1	0	O2	466154	                unclassified Planctomycetales (miscellaneous)
  0.00	1	1	S	2053591	                  Planctomycetales bacterium
  0.00	16	0	D	2759	    Eukaryota
  0.00	16	0	D1	33154	      Opisthokonta
  0.00	16	0	K	33208	        Metazoa
  0.00	16	0	K1	6072	          Eumetazoa
  0.00	16	0	K2	33213	            Bilateria
  0.00	16	0	K3	33511	              Deuterostomia
  0.00	16	0	P	7711	                Chordata
  0.00	16	0	P1	89593	                  Craniata
  0.00	16	0	P2	7742	                    Vertebrata
  0.00	16	0	P3	7776	                      Gnathostomata
  0.00	16	0	P4	117570	                        Teleostomi
  0.00	16	0	P5	117571	                          Euteleostomi
  0.00	16	0	P6	8287	                            Sarcopterygii
  0.00	16	0	P7	1338369	                              Dipnotetrapodomorpha
  0.00	16	0	P8	32523	                                Tetrapoda
  0.00	16	0	P9	32524	                                  Amniota
  0.00	16	0	C	40674	                                    Mammalia
  0.00	16	0	C1	32525	                                      Theria
  0.00	16	0	C2	9347	                                        Eutheria
  0.00	16	0	C3	1437010	                                          Boreoeutheria
  0.00	16	0	C4	314146	                                            Euarchontoglires
  0.00	16	0	O	9443	                                              Primates
  0.00	16	0	O1	376913	                                                Haplorrhini
  0.00	16	0	O2	314293	                                                  Simiiformes
  0.00	16	0	O3	9526	                                                    Catarrhini
  0.00	16	0	O4	314295	                                                      Hominoidea
  0.00	16	0	F	9604	                                                        Hominidae
  0.00	16	0	F1	207598	                                                          Homininae
  0.00	16	0	G	9605	                                                            Homo
  0.00	16	16	S	9606	                                                              Homo sapiens
  0.00	1	0	D	2157	    Archaea
  0.00	1	0	P	28890	      Euryarchaeota
  0.00	1	0	P1	2290931	        Stenosarchaea group
  0.00	1	0	C	224756	          Methanomicrobia
  0.00	1	0	O	570264	            Methanocellales
  0.00	1	0	F	570265	              Methanocellaceae
  0.00	1	0	G	570266	                Methanocella
  0.00	1	0	S	1175444	                  Methanocella conradii
  0.00	1	1	S1	1041930	                    Methanocella conradii HZ254
  0.02	574	0	D	10239	  Viruses
  0.02	574	107	O	28883	    Caudovirales
  0.02	461	0	F	10699	      Siphoviridae
  0.02	461	298	G	1623283	        Chivirus
  0.00	86	86	S	1005056	          Salmonella virus iEPS5
  0.00	37	0	G1	1909389	          unclassified Chivirus
  0.00	18	18	S	1654890	            Salmonella phage 37
  0.00	12	12	S	1543203	            Salmonella phage BP12C
  0.00	7	7	S	1813781	            Salmonella phage 118970_sal1
  0.00	20	20	S	1141134	          Salmonella virus SPN19
  0.00	11	11	S	1173754	          Salmonella virus FSLSP030
  0.00	8	8	S	1173757	          Salmonella virus FSLSP088
  0.00	1	1	S	1541887	          Salmonella virus Chi
  0.00	4	0	F	10662	      Myoviridae
  0.00	4	0	F1	1985285	        Ounavirinae
  0.00	4	0	F2	2053698	          unclassified Ounavirinae
  0.00	4	4	S	694060	            Staphylococcus phage SA1
  0.00	2	0	F	10744	      Podoviridae
  0.00	2	0	F1	542835	        Autographivirinae
  0.00	2	1	G	1920774	          Drulisvirus
  0.00	1	0	S	1920781	            Klebsiella virus K244
  0.00	1	1	S1	1194091	              Klebsiella phage NTUH-K2044-K1-1
